,1,2
116,T14,Eq-Comparison 289 313	above the cut-off values
117,T17,Eq-Operator 289 294	above
118,T58,Eq-Unit 299 313	cut-off values
119,T62,Eq-Operator 316 317	≥
120,T65,Observation 326 329	SBP
121,T100,Observation-Name 326 329	SBP
122,T68,Observation 346 349	DBP
123,T101,Observation-Name 346 349	DBP
124,T102,Eq-Operator 337 338	≥
125,T21,Observation 379 381	BP
126,T69,Observation-Name 379 381	BP
127,T71,Eq-Comparison 433 438	given
128,T103,Modifier 818 827	secondary
129,T38,Condition 894 899	cause
130,T39,Eq-Comparison 952 966	terminal stage
131,T86,Eq-Value 952 960	terminal
132,T104,Eq-Unit 961 966	stage
133,T43,Eq-Comparison 1015 1024	end-stage
134,T105,Eq-Unit 1019 1024	stage
135,T106,Eq-Value 1015 1018	end
136,T107,Observation-Name 1169 1182	questionnaire
137,T108,Assertion 1146 1152	unable
138,T109,Eq-Comparison 1208 1220	participated
139,T110,Eq-Temporal-Period 1208 1220	participated
140,T111,Coreference 275 283	that day
141,A5,Assertion-Type-Value E34 hypothetical
142,A8,Observation-Type-Value E11 vital
143,A10,Eq-Operator-Value T59 GTEQ
144,A11,Eq-Temporal-Unit-Value T61 minute
145,A13,Polarity-Value T70 normal
146,A14,Eq-Temporal-Period-Value T72 past
147,A15,Eq-Operator-Value T74 GTEQ
148,A16,Eq-Temporal-Unit-Value T76 week
149,A17,Eq-Operator-Value T77 LT
150,A18,Eq-Temporal-Unit-Value T79 year
151,A19,Eq-Temporal-Period-Value T81 present
152,A20,Severity-Value T88 severe
153,A9,Eq-Operator-Value T17 GT
154,A12,Eq-Unit-Value T58 ref-range-normal
155,A21,Eq-Operator-Value T62 GTEQ
156,A22,Observation-Type-Value E14 vital
157,A23,Observation-Type-Value E17 vital
158,A24,Eq-Operator-Value T102 GTEQ
159,A25,Observation-Type-Value E21 vital
160,A26,Observation-Type-Value E51 survey-or-questionnaire
161,A27,Assertion-Type-Value E57 hypothetical
162,A28,Eq-Temporal-Period-Value T110 past
163,R1,Equivalent-To Arg1:E14 Arg2:E11
164,R2,Equivalent-To Arg1:E17 Arg2:E11
165,R3,If-Then Arg1:E33 Arg2:E34
166,R4,Example-Of Arg1:E33 Arg2:E31
167,R5,Caused-By Arg1:E37 Arg2:E38
168,R6,Example-Of Arg1:E40 Arg2:E38
169,R7,Example-Of Arg1:E41 Arg2:E38
170,R8,Example-Of Arg1:E42 Arg2:E38
171,R9,Equivalent-To Arg1:E14 Arg2:E11
172,R10,Equivalent-To Arg1:E17 Arg2:E11
173,R11,Or Arg1:E6 Arg2:E8
174,R14,Or Arg1:E14 Arg2:E17
175,R16,Before Arg1:E25 Arg2:E26
176,R17,Or Arg1:E45 Arg2:E47
177,R18,And Arg1:E48 Arg2:E50
178,R19,During Arg1:E52 Arg2:E54
179,R20,Or Arg1:E44 Arg2:E45
180,A1,Encounter-Type-Value E1 outpatient
181,T3,Encounter 240 245	visit
182,E7,Encounter:T3
183,A2,Encounter-Type-Value E7 outpatient
184,R12,During Arg1:E11 Arg2:E7
185,E12,Coreference:T111 Refers-To:E7
0,E1,Observation:T1 Name:T43 Numeric-Filter:E2
1,E2,Eq-Comparison:T2 Value:T44 Operator:T45 Value:T46 Unit:T47 Per:T48
2,E3,Observation:T3 Name:T49 Numeric-Filter:E4
3,E4,Eq-Comparison:T4 Value:T50 Operator:T51 Value:T52 Unit:T53 Per:T54
4,E5,Observation:T5 Name:T55 Numeric-Filter:E6
5,E6,Eq-Comparison:T6 Operator:T56 Per:T57 Value:T93 Unit:T94
6,E8,Observation:T8 Name:T58 Numeric-Filter:E9
7,E9,Eq-Comparison:T9 Operator:T59 Value:T60 Unit:T61
8,E10,Age:T10 Numeric-Filter:E11
9,E11,Eq-Comparison:T11 Value:T63 Operator:T64 Value:T65 Temporal-Unit:T7
10,E12,Condition:T12 Name:T67 Acuteness:T66 Temporality:E13
11,E13,Eq-Comparison:T13 Temporal-Period:T68 Value:T69 Temporal-Unit:T70
12,E14,Eq-Comparison:T14 Temporal-Period:T71
13,E15,Drug:T15 Temporality:E14
14,E16,Eq-Comparison:T16 Temporal-Period:T72
15,E17,Condition:T17 Name:T73 Temporality:E16
16,E19,Condition:T19 Name:T74
17,E20,Condition:T20 Name:T75
18,E21,Condition:T21 Name:T76
19,E23,Study:T23
20,E24,Eq-Comparison:T24 Temporal-Period:T78
21,E25,Condition:T25 Name:T79 Temporality:E24
22,E27,Procedure:T27 Name:T80
23,E28,Eq-Comparison:T28 Temporal-Period:T81
24,E29,Condition:T29 Name:T82 Temporality:E28
25,E30,Condition:T30 Name:T83
26,E31,Condition:T31 Name:T84
27,E32,Condition:T32 Name:T85
28,E33,Condition:T33 Name:T86
29,E34,Eq-Comparison:T34 Temporal-Period:T87
30,E35,Modifier:T35 Modifies:T88
31,E37,Modifier:T37 Modifies:T88
32,E38,Procedure:T38 Name:T88 Temporality:E34
33,E39,Observation:T39 Name:T89 Numeric-Filter:E44 Numeric-Filter:E42
34,E42,Eq-Comparison:T42 Operator:T91 Value:T92 Per:T40
35,E7,Condition:T95 Severity:T77
36,E43,Contraindication:T96 Contraindicates:E27
37,E26,Condition:T26
38,E44,Eq-Comparison:T97 Operator:T98 Value:T99 Per:T90
39,T1,Observation 25 28	BMI
40,T2,Eq-Comparison 29 40	30-40 kg/m2
41,T3,Observation 46 49	BMI
42,T4,Eq-Comparison 50 61	18-25 kg/m2
43,T5,Observation 74 77	BMI
44,T6,Eq-Comparison 78 91	up to 28kg/m2
45,T8,Observation 112 131	waist circumference
46,T9,Eq-Comparison 135 140	<96cm
47,T10,Age 158 162	Aged
48,T11,Eq-Comparison 163 171	18-60yrs
49,T12,Condition 203 210	illness
50,T13,Eq-Comparison 218 235	preceding 6 weeks
51,T14,Eq-Comparison 241 247	Taking
52,T15,Drug 256 266	medication
53,T16,Eq-Comparison 272 279	History
54,T17,Condition 283 303	deep vein thrombosis
55,T19,Condition 307 325	clotting disorders
56,T20,Condition 331 343	Hypertension
57,T21,Condition 349 357	Diabetes
58,T23,Study 402 411	screening
59,T24,Eq-Comparison 417 424	History
60,T25,Condition 428 443	substance abuse
61,T27,Procedure 487 490	MRI
62,T28,Eq-Comparison 496 503	History
63,T29,Condition 507 542	gastrointestinal motility disorders
64,T30,Condition 549 580	gastroesophageal reflux disease
65,T31,Condition 582 606	irritable bowel syndrome
66,T32,Condition 608 621	gastroparesis
67,T33,Condition 623 652	sphincter of Oddi dysfunction
68,T34,Eq-Comparison 665 673	Previous
69,T35,Modifier 674 682	thoracic
70,T37,Modifier 686 695	abdominal
71,T38,Procedure 696 703	surgery
72,T39,Observation 737 752	bowel movements
73,T42,Eq-Comparison 761 767	>2/day
74,T43,Observation-Name 25 28	BMI
75,T44,Eq-Value 29 31	30
76,T45,Eq-Operator 31 32	-
77,T46,Eq-Value 32 34	40
78,T47,Eq-Unit 35 37	kg
79,T48,Eq-Unit 38 40	m2
80,T49,Observation-Name 46 49	BMI
81,T50,Eq-Value 50 52	18
82,T51,Eq-Operator 52 53	-
83,T52,Eq-Value 53 55	25
84,T53,Eq-Unit 56 58	kg
85,T54,Eq-Unit 59 61	m2
86,T55,Observation-Name 74 77	BMI
87,T56,Eq-Operator 78 83	up to
88,T57,Eq-Unit 89 91	m2
89,T58,Observation-Name 112 131	waist circumference
90,T59,Eq-Operator 135 136	<
91,T60,Eq-Value 136 138	96
92,T61,Eq-Unit 138 140	cm
93,T62,Life-Stage-And-Gender 147 152	Males
94,T63,Eq-Value 163 165	18
95,T64,Eq-Operator 165 166	-
96,T65,Eq-Value 166 168	60
97,T66,Acuteness 197 202	Acute
98,T67,Condition-Name 203 210	illness
99,T68,Eq-Temporal-Period 218 227	preceding
100,T69,Eq-Value 228 229	6
101,T70,Eq-Temporal-Unit 230 235	weeks
102,T71,Eq-Temporal-Period 241 247	Taking
103,T72,Eq-Temporal-Period 272 279	History
104,T73,Condition-Name 283 303	deep vein thrombosis
105,T74,Condition-Name 307 325	clotting disorders
106,T75,Condition-Name 331 343	Hypertension
107,T76,Condition-Name 349 357	Diabetes
108,T77,Severity 378 389	significant
109,T78,Eq-Temporal-Period 417 424	History
110,T79,Condition-Name 428 443	substance abuse
111,T80,Procedure-Name 487 490	MRI
112,T81,Eq-Temporal-Period 496 503	History
113,T82,Condition-Name 507 542	gastrointestinal motility disorders
114,T83,Condition-Name 549 580	gastroesophageal reflux disease
115,T84,Condition-Name 582 606	irritable bowel syndrome
116,T85,Condition-Name 608 621	gastroparesis
117,T86,Condition-Name 623 652	sphincter of Oddi dysfunction
118,T87,Eq-Temporal-Period 665 673	Previous
119,T88,Procedure-Name 696 703	surgery
120,T89,Observation-Name 737 752	bowel movements
121,T90,Eq-Temporal-Unit 753 757	week
122,T91,Eq-Operator 761 762	>
123,T92,Eq-Value 762 763	2
124,T93,Eq-Value 84 86	28
125,T94,Eq-Unit 86 88	kg
126,T7,Eq-Temporal-Unit 168 171	yrs
127,T95,Condition 390 398	findings
128,T96,Contraindication 471 481	precluding
129,T26,Condition 463 470	factors
130,T97,Eq-Comparison 734 736	≤3
131,T98,Eq-Operator 734 735	≤
132,T99,Eq-Value 735 736	3
133,T40,Eq-Temporal-Unit 764 767	day
134,A3,Observation-Type-Value E1 vital
135,A4,Eq-Operator-Value T45 BETWEEN
136,A5,Observation-Type-Value E3 vital
137,A6,Eq-Operator-Value T51 BETWEEN
138,A7,Observation-Type-Value E5 vital
139,A8,Eq-Operator-Value T56 GTEQ
140,A9,Observation-Type-Value E8 measurement
141,A10,Eq-Operator-Value T59 LT
142,A11,Life-Stage-And-Gender-Type T62 male
143,A12,Eq-Operator-Value T64 BETWEEN
144,A14,Eq-Temporal-Period-Value T68 past
145,A15,Eq-Temporal-Unit-Value T70 week
146,A16,Eq-Temporal-Period-Value T71 present
147,A17,Eq-Temporal-Period-Value T72 past
148,A18,Severity-Value T77 severe
149,A19,Eq-Temporal-Period-Value T78 past
150,A20,Eq-Temporal-Period-Value T81 past
151,A21,Eq-Temporal-Period-Value T87 past
152,A22,Eq-Temporal-Unit-Value T90 week
153,A23,Eq-Operator-Value T91 GT
154,A1,Eq-Temporal-Unit-Value T7 year
155,A24,Eq-Operator-Value T98 LTEQ
156,A25,Eq-Temporal-Unit-Value T40 day
157,A26,Acuteness-Type-Value T66 acute
158,R1,If-Then Arg1:E8 Arg2:E5
159,R2,Caused-By Arg1:E43 Arg2:E26
160,R3,Example-Of Arg1:E30 Arg2:E29
161,R4,Example-Of Arg1:E31 Arg2:E29
162,R5,Example-Of Arg1:E32 Arg2:E29
163,R6,Example-Of Arg1:E33 Arg2:E29
164,R7,Or Arg1:E17 Arg2:E19
165,R8,During Arg1:E7 Arg2:E23
166,R9,Or Arg1:E35 Arg2:E37
167,R10,Or Arg1:E44 Arg2:E42
168,R11,Or Arg1:E31 Arg2:E32
169,R12,Or Arg1:E32 Arg2:E33
0,E1,Condition:T1 Name:T46 Severity:T45
1,E3,Eq-Comparison:T3 Operator:T48 Value:T49 Temporal-Unit:T50
2,E4,Eq-Comparison:T4 Operator:T52 Value:T53 Temporal-Unit:T54
3,E5,Eq-Comparison:T5 Temporal-Period:T55
4,E7,Eq-Comparison:T7 Temporal-Period:T56
5,E8,Condition:T8 Name:T57 Temporality:E5 Temporality2:E7
6,E9,Eq-Comparison:T9 Temporal-Period:T58
7,E11,Eq-Comparison:T11 Temporal-Period:T59
8,E12,Condition:T12 Name:T60 Temporality:E9 Temporality2:E11
9,E14,Condition:T14 Name:T61
10,E15,Negation:T15 Negates:E45
11,E17,Negation:T17 Negates:E45
12,E18,Drug:T18 Name:T62
13,E19,Condition:T19 Name:T63
14,E21,Condition:T21 Name:T64
15,E22,Condition:T22 Name:T65
16,E23,Drug:T23 Name:T66
17,E24,Condition:T24 Name:T67
18,E25,Condition:T25 Name:T68
19,E26,Condition:T26 Name:T79
20,E30,Assertion:T30 Asserted:E32
21,E31,Negation:T31 Negates:E32
22,E32,Modifier:T32
23,E33,Modifier:T33 Modifies:T69
24,E35,Modifier:T35 Modifies:T69
25,E36,Condition:T36 Name:T69
26,E37,Procedure:T37 Name:T70
27,E38,Observation:T38 Name:T71 Numeric-Filter:E39
28,E39,Eq-Comparison:T39 Operator:T72 Value:T73 Unit:T74
29,E40,Condition:T40 Name:T75
30,E41,Risk:T41 Risk-For:E40
31,E43,Assertion:T43 Asserted:E44
32,E2,Age:T2 Numeric-Filter:E3
33,E28,Age:T28 Numeric-Filter:E4
34,E13,Family-Member:T13 Has:E14
35,E45,Negation:T47 Negates:E18
36,E46,Assertion:T77 Asserted:E15
37,E47,Assertion:T78 Asserted:E17
38,E27,Modifier:T27 Modifies:T68
39,E44,Encounter:T44
40,E48,Condition:T80 Name:T81
41,T1,Condition 31 50	Depressive Disorder
42,T3,Eq-Comparison 131 141	> 25 years
43,T4,Eq-Comparison 220 230	< 25 years
44,T5,Eq-Comparison 261 265	past
45,T7,Eq-Comparison 269 276	present
46,T8,Condition 277 295	psychotic disorder
47,T9,Eq-Comparison 326 330	past
48,T11,Eq-Comparison 334 341	present
49,T12,Condition 342 358	bipolar disorder
50,T14,Condition 393 411	psychotic disorder
51,T15,Negation 417 423	Unable
52,T17,Negation 427 436	unwilling
53,T18,Drug 452 477	antidepressant medication
54,T19,Condition 483 492	Pregnancy
55,T21,Condition 496 509	breastfeeding
56,T22,Condition 521 537	hypersensitivity
57,T23,Drug 541 544	LSD
58,T24,Condition 550 567	Somatic disorders
59,T25,Condition 578 600	central nervous system
60,T26,Condition 602 605	CNS
61,T30,Assertion 633 642	suspected
62,T31,Negation 643 646	non
63,T32,Modifier 647 657	compliance
64,T33,Modifier 659 663	drug
65,T35,Modifier 667 674	alcohol
66,T36,Condition 675 680	abuse
67,T37,Procedure 686 700	Metal implants
68,T38,Observation 706 712	Weight
69,T39,Eq-Comparison 713 720	< 42 kg
70,T40,Condition 726 733	Suicide
71,T41,Risk 734 738	risk
72,T43,Assertion 747 756	likely to
73,T45,Severity 25 30	Major
74,T46,Condition-Name 31 50	Depressive Disorder
75,T48,Eq-Operator 131 132	>
76,T49,Eq-Value 133 135	25
77,T50,Eq-Temporal-Unit 136 141	years
78,T51,Language 179 185	German
79,T52,Eq-Operator 220 221	<
80,T53,Eq-Value 222 224	25
81,T54,Eq-Temporal-Unit 225 230	years
82,T55,Eq-Temporal-Period 261 265	past
83,T56,Eq-Temporal-Period 269 276	present
84,T57,Condition-Name 277 295	psychotic disorder
85,T58,Eq-Temporal-Period 326 330	past
86,T59,Eq-Temporal-Period 334 341	present
87,T60,Condition-Name 342 358	bipolar disorder
88,T61,Condition-Name 393 411	psychotic disorder
89,T62,Drug-Name 452 477	antidepressant medication
90,T63,Condition-Name 483 492	Pregnancy
91,T64,Condition-Name 496 509	breastfeeding
92,T65,Condition-Name 521 537	hypersensitivity
93,T66,Drug-Name 541 544	LSD
94,T67,Condition-Name 550 567	Somatic disorders
95,T68,Condition-Name 578 600	central nervous system
96,T69,Condition-Name 675 680	abuse
97,T70,Procedure-Name 686 700	Metal implants
98,T71,Observation-Name 706 712	Weight
99,T72,Eq-Operator 713 714	<
100,T73,Eq-Value 715 717	42
101,T74,Eq-Unit 718 720	kg
102,T75,Condition-Name 726 733	Suicide
103,T2,Age 136 141	years
104,T28,Age 225 230	years
105,T13,Family-Member 364 385	First degree relative
106,T47,Negation 440 451	discontinue
107,T77,Assertion 417 423	Unable
108,T78,Assertion 427 436	unwilling
109,T27,Modifier 607 618	involvement
110,T79,Condition-Name 602 605	CNS
111,T44,Encounter 777 792	hospitalisation
112,T80,Condition 765 776	psychiatric
113,T81,Condition-Name 765 776	psychiatric
114,A1,Assertion-Type-Value E30 possible
115,A2,Assertion-Type-Value E43 hypothetical
116,A3,Severity-Value T45 severe
117,A4,Eq-Operator-Value T48 GT
118,A5,Eq-Temporal-Unit-Value T50 year
119,A6,Eq-Operator-Value T52 LT
120,A7,Eq-Temporal-Unit-Value T54 year
121,A8,Eq-Temporal-Period-Value T55 past
122,A9,Eq-Temporal-Period-Value T56 present
123,A10,Eq-Temporal-Period-Value T58 past
124,A11,Eq-Temporal-Period-Value T59 present
125,A12,Observation-Type-Value E38 vital
126,A13,Eq-Operator-Value T72 LT
127,A14,Assertion-Type-Value E46 hypothetical
128,A15,Assertion-Type-Value E47 hypothetical
129,A16,Encounter-Type-Value E44 inpatient
130,R1,Caused-By Arg1:E22 Arg2:E23
131,R2,Abbrev-Of Arg1:E26 Arg2:E25
132,R3,Example-Of Arg1:E25 Arg2:E24
133,R4,Treatment-For Arg1:E44 Arg2:E48
134,R5,Or Arg1:E5 Arg2:E7
135,R6,Or Arg1:E9 Arg2:E11
136,R7,Or Arg1:E15 Arg2:E17
137,R8,Or Arg1:E19 Arg2:E21
138,R9,Or Arg1:E33 Arg2:E35
139,R10,Or Arg1:E41 Arg2:E43
140,R11,Or Arg1:E32 Arg2:E33
0,E1,Age:T1 Numeric-Filter:E2
1,E2,Eq-Comparison:T2 Operator:T20 Temporal-Unit:T21 Value:T3
2,E4,Encounter:T4
3,E8,Procedure:T8 Name:T27 Duration:E9
4,E9,Eq-Comparison:T9 Operator:T28 Value:T29 Temporal-Unit:T30
5,E10,Modifier:T10 Modifies:T27
6,E12,Condition:T12 Name:T23
7,E13,Condition:T13 Name:T32
8,E14,Condition:T14 Name:T33 Polarity:T25
9,E15,Modifier:T15 Modifies:T26
10,E17,Condition:T17 Name:T36
11,E18,Modifier:T18 Modifies:T37
12,E19,Condition:T19 Name:T37
13,E5,Modifier:T6 Modifies:T27
14,E6,Criteria-Count:T24 Criteria:E13 Criteria2:E14 Criteria3:E16 Criteria4:E17 Criteria5:E19
15,E16,Condition:T16 Name:T26 Type:T31 Acuteness:T34
16,T1,Age 25 28	Age
17,T2,Eq-Comparison 29 38	≥18 years
18,T4,Encounter 53 62	Admission
19,T8,Procedure 114 136	mechanical ventilation
20,T9,Eq-Comparison 141 151	≥ 48 hours
21,T10,Modifier 153 173	without interruption
22,T12,Condition 194 216	independent ambulatory
23,T13,Condition 315 337	Cardiopulmonary arrest
24,T14,Condition 355 376	intracranial pressure
25,T15,Modifier 393 405	neurological
26,T17,Condition 436 459	Subarachnoid hemorrhage
27,T18,Modifier 470 478	Ischemic
28,T19,Condition 479 485	stroke
29,T20,Eq-Operator 29 30	≥
30,T21,Eq-Temporal-Unit 33 38	years
31,T27,Procedure-Name 114 136	mechanical ventilation
32,T28,Eq-Operator 141 142	≥
33,T29,Eq-Value 143 145	48
34,T30,Eq-Temporal-Unit 146 151	hours
35,T32,Condition-Name 315 337	Cardiopulmonary arrest
36,T33,Condition-Name 355 376	intracranial pressure
37,T34,Acuteness 387 392	Acute
38,T36,Condition-Name 436 459	Subarachnoid hemorrhage
39,T37,Condition-Name 479 485	stroke
40,T3,Eq-Value 30 32	18
41,T5,Location 88 92	ICUs
42,T6,Modifier 103 113	Continuous
43,T23,Condition-Name 194 216	independent ambulatory
44,T24,Criteria-Count 279 303	the following conditions
45,T25,Polarity 348 354	Raised
46,T16,Condition 416 425	diagnosis
47,T26,Condition-Name 416 425	diagnosis
48,T31,Condition-Type 406 415	admission
49,A1,Eq-Operator-Value T20 GTEQ
50,A2,Eq-Temporal-Unit-Value T21 year
51,A5,Eq-Operator-Value T28 GTEQ
52,A6,Eq-Temporal-Unit-Value T30 hour
53,A4,Location-Value T5 unit
54,A8,Polarity-Value T25 high
55,A9,Condition-Type-Value T31 admitting
56,A10,Acuteness-Type-Value T34 acute
57,R1,And Arg1:E4 Arg2:E8
58,R2,And Arg1:E8 Arg2:E12
59,R3,And Arg1:E1 Arg2:E4
60,A3,Encounter-Type-Value E4 inpatient
0,E1,Eq-Comparison:T1 Operator:T6 Value:T7 Temporal-Unit:T8
1,E2,Age:T2 Numeric-Filter:E1
2,T1,Eq-Comparison 74 83	> 1 month
3,T2,Age 87 90	age
4,T3,Life-Stage-And-Gender 25 32	Newborn
5,T4,Life-Stage-And-Gender 33 40	infants
6,T5,Life-Stage-And-Gender 66 73	Infants
7,T6,Eq-Operator 74 75	>
8,T7,Eq-Value 76 77	1
9,T8,Eq-Temporal-Unit 78 83	month
10,A1,Life-Stage-And-Gender-Type T3 infant
11,A2,Life-Stage-And-Gender-Type T4 infant
12,A3,Life-Stage-And-Gender-Type T5 infant
13,A4,Eq-Operator-Value T6 GT
14,A5,Eq-Temporal-Unit-Value T8 month
0,E2,Condition:T2 Name:T5
1,E3,Negation:T3 Negates:E4
2,E1,Modifier:T1 Modifies:T5
3,E4,Coreference:T4 Refers-To:E2
4,T2,Condition 36 45	diarrhoea
5,T3,Negation 116 118	no
6,T5,Condition-Name 36 45	diarrhoea
7,T1,Modifier 25 35	Travellers
8,T6,Location 51 58	foreign
9,T7,Location 94 101	foreign
10,T4,Coreference 119 127	symptoms
11,A1,Location-Value T6 residence
12,A3,Location-Value T7 residence
13,R1,And Arg1:T7 Arg2:E3
0,E1,Modifier:T1 Modifies:T37
1,E3,Modifier:T3 Modifies:T37
2,E4,Condition:T4 Name:T37
3,E5,Assertion:T5 Asserted:E6
4,E6,Procedure:T6 Name:T38
5,E7,Study:T7
6,E8,Assertion:T8 Asserted:E9
7,E9,Procedure:T9 Name:T39
8,E10,Procedure:T10 Name:T40
9,E11,Condition:T11 Name:T41
10,E12,Condition:T12 Name:T42
11,E13,Modifier:T13 Modifies:T43
12,E14,Condition:T14 Name:T43
13,E15,Negation:T15 Negates:T16
14,E18,Condition:T18 Name:T44
15,E19,Modifier:T19 Modifies:T45
16,E20,Condition:T20 Name:T45
17,E21,Modifier:T21 Modifies:T46
18,E22,Condition:T22 Name:T46
19,E23,Condition:T23 Name:T47
20,E25,Condition:T25 Name:T48
21,E26,Contraindication:T26 Contraindicates:E27
22,E27,Procedure:T27 Name:T49
23,E28,Condition:T28 Name:T50
24,E32,Condition:T32 Name:T52
25,E33,Condition:T33 Name:T53
26,E34,Condition:T34 Name:T55 Severity:T54
27,E36,Condition:T36 Name:T56 Severity:T54
28,E17,Provider:T17
29,E37,Assertion:T58 Asserted:E38
30,E38,Negation:T59 Negates:T16
31,E39,Assertion:T60 Asserted:E15
32,E41,Modifier:T62 Modifies:T44
33,E42,Modifier:T63 Modifies:T52
34,E43,Modifier:T64 Modifies:T53
35,T1,Modifier 25 34	Mid shaft
36,T3,Modifier 38 59	subtrochanteric femur
37,T4,Condition 60 68	fracture
38,T5,Assertion 69 80	appropriate
39,T6,Procedure 85 103	antegrade fixation
40,T7,Study 148 153	study
41,T8,Assertion 159 169	Ability to
42,T9,Procedure 177 198	perioperative imaging
43,T10,Procedure 200 208	CT scans
44,T11,Condition 314 334	cognitive disability
45,T12,Condition 336 352	language barrier
46,T13,Modifier 359 376	Bilateral Femoral
47,T14,Condition 377 386	Fractures
48,T15,Negation 392 401	Inability
49,T18,Condition 462 477	tibial fracture
50,T19,Modifier 483 507	Ipsilateral femoral neck
51,T20,Condition 508 516	fracture
52,T21,Modifier 522 544	Ipsilateral acetabular
53,T22,Condition 545 553	fracture
54,T23,Condition 559 567	Pregnant
55,T25,Condition 571 584	breastfeeding
56,T26,Contraindication 590 607	Contraindications
57,T27,Procedure 611 621	CT imaging
58,T28,Condition 632 640	impaired
59,T32,Condition 715 723	fracture
60,T33,Condition 740 748	fracture
61,T34,Condition 766 774	delirium
62,T36,Condition 778 786	dementia
63,T37,Condition-Name 60 68	fracture
64,T38,Procedure-Name 85 103	antegrade fixation
65,T39,Procedure-Name 177 198	perioperative imaging
66,T40,Procedure-Name 200 208	CT scans
67,T41,Condition-Name 314 334	cognitive disability
68,T42,Condition-Name 336 352	language barrier
69,T43,Condition-Name 377 386	Fractures
70,T44,Condition-Name 462 477	tibial fracture
71,T45,Condition-Name 508 516	fracture
72,T46,Condition-Name 545 553	fracture
73,T47,Condition-Name 559 567	Pregnant
74,T48,Condition-Name 571 584	breastfeeding
75,T49,Procedure-Name 611 621	CT imaging
76,T50,Condition-Name 632 640	impaired
77,T52,Condition-Name 715 723	fracture
78,T53,Condition-Name 740 748	fracture
79,T54,Severity 754 765	Significant
80,T55,Condition-Name 766 774	delirium
81,T56,Condition-Name 778 786	dementia
82,T17,Provider 109 116	Surgeon
83,T58,Assertion 405 424	lack of willingness
84,T59,Negation 405 424	lack of willingness
85,T60,Assertion 392 401	Inability
86,T16,Encounter 435 444	follow up
87,T62,Modifier 450 461	Ipsilateral
88,T63,Modifier 700 714	Periprosthetic
89,T64,Modifier 729 739	Pathologic
90,A1,Assertion-Type-Value E5 hypothetical
91,A2,Assertion-Type-Value E8 hypothetical
92,A3,Severity-Value T54 severe
93,A4,Assertion-Type-Value E37 hypothetical
94,A5,Assertion-Type-Value E39 hypothetical
95,R1,Treatment-For Arg1:E6 Arg2:E4
96,R2,Equivalent-To Arg1:E10 Arg2:E9
97,R3,Example-Of Arg1:E28 Arg2:E26
98,R5,Or Arg1:E1 Arg2:E3
99,R6,Or Arg1:E23 Arg2:E25
100,R8,Or Arg1:E34 Arg2:E36
101,R9,Or Arg1:E39 Arg2:E37
102,R10,Or Arg1:E11 Arg2:E12
103,T2,Modifier 641 647	kidney
104,E2,Modifier:T2 Modifies:E28
105,T24,Modifier 648 662	liver function
106,E16,Modifier:T24 Modifies:E28
107,R4,Or Arg1:E2 Arg2:E16
0,E1,Eq-Comparison:T1 Temporal-Period:T14
1,E2,Drug:T2 Name:T16
2,E3,Procedure:T3 Name:T24 Temporality:E1 Location:T26
